Gamma	T/Tc	Delta_h	Delta_e	TildesTotal
0.04	0.6159003457431651	-0.9441087973245891	0.5516419667780691	"[[ 9.60797715e-01, 5.61310266e-01,-9.34440498e-01],
 [ 2.78361173e+00, 5.53835392e-01,-9.41915372e-01],
 [ 4.61132032e+00, 5.52880575e-01,-9.42870189e-01],
 ...,
 [ 3.75496828e+03, 5.51643417e-01,-9.44107347e-01],
 [ 5.73564993e+03, 5.51642916e-01,-9.44107848e-01],
 [ 8.97372452e+03, 5.51642574e-01,-9.44108190e-01]]"
0.04	0.6035100343155253	-0.9543376492179483	0.5567209398475067	"[[ 9.42685521e-01, 5.66820798e-01,-9.44237791e-01],
 [ 2.72850165e+00, 5.58986683e-01,-9.52071906e-01],
 [ 4.51938978e+00, 5.57995884e-01,-9.53062706e-01],
 ...,
 [ 3.67942890e+03, 5.56722429e-01,-9.54336160e-01],
 [ 5.62026439e+03, 5.56721915e-01,-9.54336674e-01],
 [ 8.79319735e+03, 5.56721563e-01,-9.54337026e-01]]"
0.04	0.5911197228878855	-0.9641551177505081	0.5615537629022798	"[[ 9.24577750e-01, 5.72104024e-01,-9.53604857e-01],
 [ 2.67339483e+00, 5.63894726e-01,-9.61814155e-01],
 [ 4.42746061e+00, 5.62866200e-01,-9.62842680e-01],
 ...,
 [ 3.60388951e+03, 5.61555292e-01,-9.64153589e-01],
 [ 5.50487885e+03, 5.61554764e-01,-9.64154117e-01],
 [ 8.61267018e+03, 5.61554403e-01,-9.64154478e-01]]"
0.04	0.5787294114602456	-0.9735732648512788	0.5661499269595693	"[[ 9.06474315e-01, 5.77170661e-01,-9.62552531e-01],
 [ 2.61829150e+00, 5.68569307e-01,-9.71153885e-01],
 [ 4.33553293e+00, 5.67501140e-01,-9.72222052e-01],
 ...,
 [ 3.52835013e+03, 5.66151497e-01,-9.73571695e-01],
 [ 5.38949331e+03, 5.66150955e-01,-9.73572237e-01],
 [ 8.43214301e+03, 5.66150584e-01,-9.73572608e-01]]"
0.04	0.5663391000326058	-0.9826031570299938	0.5705183389365758	"[[ 8.88375096e-01, 5.82030924e-01,-9.71090572e-01],
 [ 2.56319191e+00, 5.73019656e-01,-9.80101840e-01],
 [ 4.24360684e+00, 5.71909742e-01,-9.81211754e-01],
 ...,
 [ 3.45281075e+03, 5.70519950e-01,-9.82601546e-01],
 [ 5.27410777e+03, 5.70519394e-01,-9.82602102e-01],
 [ 8.25161584e+03, 5.70519013e-01,-9.82602483e-01]]"
0.04	0.5539487886049659	-0.9912549622354817	0.5746673804211077	"[[ 8.70279935e-01, 5.86694592e-01,-9.79227751e-01],
 [ 2.50809634e+00, 5.77254509e-01,-9.88667833e-01],
 [ 4.15168250e+00, 5.76100536e-01,-9.89821807e-01],
 ...,
 [ 3.37727137e+03, 5.74669035e-01,-9.91253308e-01],
 [ 5.15872223e+03, 5.74668464e-01,-9.91253879e-01],
 [ 8.07108867e+03, 5.74668073e-01,-9.91254270e-01]]"
0.04	0.5415584771773261	-0.999538036943145	0.5786049594887707	"[[ 8.52188628e-01, 5.91171062e-01,-9.86971934e-01],
 [ 2.45300509e+00, 5.81282167e-01,-9.96860830e-01],
 [ 4.05976004e+00, 5.80081589e-01,-9.98061407e-01],
 ...,
 [ 3.30173199e+03, 5.78606658e-01,-9.99536338e-01],
 [ 5.04333669e+03, 5.78606072e-01,-9.99536925e-01],
 [ 7.89056151e+03, 5.78605670e-01,-9.99537326e-01]]"
0.04	0.5291681657496864	-1.0074610054380104	0.5823385566756507	"[[ 8.34100921e-01, 5.95469410e-01,-9.94330152e-01],
 [ 2.39791849e+00, 5.85110541e-01,-1.00468902e+00],
 [ 3.96783962e+00, 5.83860561e-01,-1.00593900e+00],
 ...,
 [ 3.22619261e+03, 5.82340302e-01,-1.00745926e+00],
 [ 4.92795116e+03, 5.82339699e-01,-1.00745986e+00],
 [ 7.71003434e+03, 5.82339287e-01,-1.00746028e+00]]"
0.04	0.5167778543220465	-1.0150318330140615	0.5858752660503108	"[[ 8.16016499e-01, 5.99598436e-01,-1.00130866e+00],
 [ 2.34283691e+00, 5.88747208e-01,-1.01215989e+00],
 [ 3.87592142e+00, 5.87444740e-01,-1.01346236e+00],
 ...,
 [ 3.15065323e+03, 5.85877058e-01,-1.01503004e+00],
 [ 4.81256562e+03, 5.85876439e-01,-1.01503066e+00],
 [ 7.52950717e+03, 5.85876016e-01,-1.01503108e+00]]"
0.04	0.5043875428944066	-1.0222578946201792	0.5892218321984954	"[[ 7.97934976e-01, 6.03566708e-01,-1.00791302e+00],
 [ 2.28776075e+00, 5.92199448e-01,-1.01928028e+00],
 [ 3.78400565e+00, 5.90841089e-01,-1.02063864e+00],
 ...,
 [ 3.07511385e+03, 5.89223674e-01,-1.02225605e+00],
 [ 4.69718008e+03, 5.89223038e-01,-1.02225669e+00],
 [ 7.34898000e+03, 5.89222603e-01,-1.02225712e+00]]"
0.04	0.49199723146676677	-1.0291460403355452	0.5923846838308093	"[[ 7.79855887e-01, 6.07382612e-01,-1.01414811e+00],
 [ 2.23269044e+00, 5.95474285e-01,-1.02605644e+00],
 [ 3.69209252e+00, 5.94056279e-01,-1.02747445e+00],
 ...,
 [ 2.99957447e+03, 5.92386577e-01,-1.02914415e+00],
 [ 4.58179454e+03, 5.92385923e-01,-1.02914480e+00],
 [ 7.16845283e+03, 5.92385476e-01,-1.02914525e+00]]"
0.04	0.4796069200391269	-1.0357026589427054	0.5953699646420586	"[[ 7.61778673e-01, 6.11054389e-01,-1.02001824e+00],
 [ 2.17762647e+00, 5.98578532e-01,-1.03249409e+00],
 [ 3.60018228e+00, 5.97096724e-01,-1.03397590e+00],
 ...,
 [ 2.92403509e+03, 5.95371911e-01,-1.03570071e+00],
 [ 4.46640900e+03, 5.95371239e-01,-1.03570138e+00],
 [ 6.98792566e+03, 5.95370779e-01,-1.03570184e+00]]"
0.04	0.4672166086114871	-1.0419337407761788	0.598183561986314	"[[ 7.43702664e-01, 6.14590171e-01,-1.02552713e+00],
 [ 2.12256936e+00, 6.01518829e-01,-1.03859847e+00],
 [ 3.50827522e+00, 5.99968617e-01,-1.04014869e+00],
 ...,
 [ 2.84849571e+03, 5.98185564e-01,-1.04193174e+00],
 [ 4.35102346e+03, 5.98184873e-01,-1.04193243e+00],
 [ 6.80739849e+03, 5.98184400e-01,-1.04193290e+00]]"
0.04	0.45482629718384726	-1.047844940950191	0.6008311338798632	"[[ 7.25627068e-01, 6.17998029e-01,-1.03067805e+00],
 [ 2.06751971e+00, 6.04301678e-01,-1.04437440e+00],
 [ 3.41637164e+00, 6.02677957e-01,-1.04599812e+00],
 ...,
 [ 2.77295633e+03, 6.00833195e-01,-1.04784288e+00],
 [ 4.23563792e+03, 6.00832483e-01,-1.04784359e+00],
 [ 6.62687132e+03, 6.00831996e-01,-1.04784408e+00]]"
0.04	0.4424359857562074	-1.0534416440036598	0.6033181348017532	"[[ 7.07550942e-01, 6.21286001e-01,-1.03547378e+00],
 [ 2.01247816e+00, 6.06933490e-01,-1.04982629e+00],
 [ 3.32447191e+00, 6.05230586e-01,-1.05152919e+00],
 ...,
 [ 2.69741695e+03, 6.03320257e-01,-1.05343952e+00],
 [ 4.12025238e+03, 6.03319524e-01,-1.05344025e+00],
 [ 6.44634415e+03, 6.03319023e-01,-1.05344076e+00]]"
0.04	0.43004567432856766	-1.058729030935703	0.6056498407249918	"[[ 6.89473178e-01, 6.24462138e-01,-1.03991673e+00],
 [ 1.95744542e+00, 6.09420625e-01,-1.05495825e+00],
 [ 3.23257640e+00, 6.07632220e-01,-1.05674665e+00],
 ...,
 [ 2.62187756e+03, 6.05652027e-01,-1.05872684e+00],
 [ 4.00486685e+03, 6.05651272e-01,-1.05872760e+00],
 [ 6.26581698e+03, 6.05650756e-01,-1.05872812e+00]]"
0.04	0.41765536290092775	-1.06371214953209	0.6078313737773477	"[[ 6.71392468e-01, 6.27534538e-01,-1.04400898e+00],
 [ 1.90242230e+00, 6.11769437e-01,-1.05977409e+00],
 [ 3.14068559e+00, 6.09888480e-01,-1.06165504e+00],
 ...,
 [ 2.54633818e+03, 6.07833628e-01,-1.06370990e+00],
 [ 3.88948131e+03, 6.07832850e-01,-1.06371067e+00],
 [ 6.08528981e+03, 6.07832317e-01,-1.06371121e+00]]"
0.04	0.4052650514732879	-1.068395988792373	0.6098677268953765	"[[ 6.53307280e-01, 6.30511385e-01,-1.04775233e+00],
 [ 1.84740966e+00, 6.13986325e-01,-1.06427739e+00],
 [ 3.04879998e+00, 6.12004934e-01,-1.06625878e+00],
 ...,
 [ 2.47079880e+03, 6.09870053e-01,-1.06839366e+00],
 [ 3.77409577e+03, 6.09869250e-01,-1.06839447e+00],
 [ 5.90476265e+03, 6.09868700e-01,-1.06839502e+00]]"
0.04	0.39287474004564815	-1.0727855581469794	0.6117637887946376	"[[ 6.35215814e-01, 6.33400988e-01,-1.05114836e+00],
 [ 1.79240849e+00, 6.16077788e-01,-1.06847156e+00],
 [ 2.95692015e+00, 6.13987127e-01,-1.07056222e+00],
 ...,
 [ 2.39525942e+03, 6.11766191e-01,-1.07278316e+00],
 [ 3.65871023e+03, 6.11765361e-01,-1.07278399e+00],
 [ 5.72423548e+03, 6.11764794e-01,-1.07278455e+00]]"
0.04	0.3804844286180083	-1.0768859719891049	0.6135243695281986	"[[ 6.17115963e-01, 6.36211823e-01,-1.05419852e+00],
 [ 1.73741988e+00, 6.18050487e-01,-1.07235985e+00],
 [ 2.86504677e+00, 6.15840631e-01,-1.07456971e+00],
 ...,
 [ 2.31972004e+03, 6.13526852e-01,-1.07688349e+00],
 [ 3.54332469e+03, 6.13525995e-01,-1.07688435e+00],
 [ 5.54370831e+03, 6.13525408e-01,-1.07688493e+00]]"
0.04	0.3680941171903684	-1.0807025398204393	0.6151542268386608	"[[ 5.99005262e-01, 6.38952569e-01,-1.05690420e+00],
 [ 1.68244502e+00, 6.19911316e-01,-1.07594545e+00],
 [ 2.77318061e+00, 6.17571087e-01,-1.07828568e+00],
 ...,
 [ 2.24418066e+03, 6.15156795e-01,-1.08069997e+00],
 [ 3.42793915e+03, 6.15155908e-01,-1.08070086e+00],
 [ 5.36318114e+03, 6.15155301e-01,-1.08070147e+00]]"
0.04	0.35570380576272853	-1.0842408620011788	0.6166580934189912	"[[ 5.80880833e-01, 6.41632151e-01,-1.05926680e+00],
 [ 1.62748527e+00, 6.21667480e-01,-1.07923148e+00],
 [ 2.68132256e+00, 6.19184256e-01,-1.08171470e+00],
 ...,
 [ 2.16864128e+03, 6.16660753e-01,-1.08423820e+00],
 [ 3.31255361e+03, 6.16659835e-01,-1.08423912e+00],
 [ 5.18265397e+03, 6.16659206e-01,-1.08423975e+00]]"
0.04	0.3433134943350888	-1.0875069306778766	0.6180407050760042	"[[ 5.62739310e-01, 6.44259779e-01,-1.06128786e+00],
 [ 1.57254212e+00, 6.23326594e-01,-1.08222104e+00],
 [ 2.58947362e+00, 6.20686082e-01,-1.08486155e+00],
 ...,
 [ 2.09310190e+03, 6.18043462e-01,-1.08750417e+00],
 [ 3.19716807e+03, 6.18042510e-01,-1.08750513e+00],
 [ 5.00212680e+03, 6.18041859e-01,-1.08750578e+00]]"
0.04	0.33092318290744893	-1.0905072349065215	0.6193068296270746	"[[ 5.44576764e-01, 6.46844981e-01,-1.06296908e+00],
 [ 1.51761723e+00, 6.24896786e-01,-1.08491728e+00],
 [ 2.49763498e+00, 6.22082759e-01,-1.08773131e+00],
 ...,
 [ 2.01756252e+03, 6.19309692e-01,-1.09050437e+00],
 [ 3.08178253e+03, 6.19308703e-01,-1.09050536e+00],
 [ 4.82159963e+03, 6.19308027e-01,-1.09050604e+00]]"
0.04	0.318532871479809	-1.0932488682576176	0.6204612961437226	"[[ 5.26388609e-01, 6.49397637e-01,-1.06431253e+00],
 [ 1.46271245e+00, 6.26386827e-01,-1.08732334e+00],
 [ 2.40580803e+00, 6.23380809e-01,-1.09032936e+00],
 ...,
 [ 1.94202314e+03, 6.20464271e-01,-1.09324589e+00],
 [ 2.96639700e+03, 6.20463244e-01,-1.09324692e+00],
 [ 4.64107246e+03, 6.20462541e-01,-1.09324762e+00]]"
0.04	0.3061425600521693	-1.0957396362459593	0.6215090238715887	"[[ 5.08169492e-01, 6.51928007e-01,-1.06532065e+00],
 [ 1.40782983e+00, 6.27806285e-01,-1.08944237e+00],
 [ 2.31399436e+00, 6.24587172e-01,-1.09266149e+00],
 ...,
 [ 1.86648376e+03, 6.21512121e-01,-1.09573654e+00],
 [ 2.85101146e+03, 6.21511051e-01,-1.09573761e+00],
 [ 4.46054529e+03, 6.21510320e-01,-1.09573834e+00]]"
0.04	0.2937522486245294	-1.0979881597314871	0.6224550497909721	"[[ 4.89913164e-01, 6.54446739e-01,-1.06599647e+00],
 [ 1.35297162e+00, 6.29165699e-01,-1.09127751e+00],
 [ 2.22219587e+00, 6.25709320e-01,-1.09473389e+00],
 ...,
 [ 1.79094438e+03, 6.22458278e-01,-1.09798493e+00],
 [ 2.73562592e+03, 6.22457163e-01,-1.09798605e+00],
 [ 4.28001812e+03, 6.22456401e-01,-1.09798681e+00]]"
0.04	0.28136193719688957	-1.1000039689575893	0.6233045533230731	"[[ 4.71612337e-01, 6.56964875e-01,-1.06634365e+00],
 [ 1.29814031e+00, 6.30476797e-01,-1.09283173e+00],
 [ 2.13041477e+00, 6.26755382e-01,-1.09655314e+00],
 ...,
 [ 1.71540500e+03, 6.23307925e-01,-1.10000060e+00],
 [ 2.62024038e+03, 6.23306761e-01,-1.10000176e+00],
 [ 4.09949095e+03, 6.23305964e-01,-1.10000256e+00]]"
0.04	0.2689716257692498	-1.101797581118896	0.6240628761275999	"[[ 4.53258505e-01, 6.59493816e-01,-1.06636664e+00],
 [ 1.24333860e+00, 6.31752750e-01,-1.09410771e+00],
 [ 2.03865368e+00, 6.27734302e-01,-1.09812616e+00],
 ...,
 [ 1.63986561e+03, 6.24066405e-01,-1.10179405e+00],
 [ 2.50485484e+03, 6.24065186e-01,-1.10179527e+00],
 [ 3.91896379e+03, 6.24064353e-01,-1.10179610e+00]]"
0.04	0.2565813143416099	-1.1033805523161848	0.6247355342844383	"[[ 4.34841749e-01, 6.62045273e-01,-1.06607081e+00],
 [ 1.18856939e+00, 6.33008487e-01,-1.09510760e+00],
 [ 1.94691573e+00, 6.28656034e-01,-1.09946005e+00],
 ...,
 [ 1.56432623e+03, 6.24739234e-01,-1.10337685e+00],
 [ 2.38946930e+03, 6.24737957e-01,-1.10337813e+00],
 [ 3.73843662e+03, 6.24737083e-01,-1.10337900e+00]]"
0.04	0.24419100291397006	-1.1047654925797024	0.6253282194397337	"[[ 4.16350504e-01, 6.64631159e-01,-1.06546255e+00],
 [ 1.13383576e+00, 6.34261070e-01,-1.09583264e+00],
 [ 1.85520460e+00, 6.29531783e-01,-1.10056193e+00],
 ...,
 [ 1.48878685e+03, 6.25332109e-01,-1.10476160e+00],
 [ 2.27408376e+03, 6.25330766e-01,-1.10476295e+00],
 [ 3.55790945e+03, 6.25329847e-01,-1.10476387e+00]]"
0.04	0.2318006914863302	-1.1059660305861618	0.6258467848079753	"[[ 3.97771300e-01, 6.67263428e-01,-1.06454939e+00],
 [ 1.07914083e+00, 6.35530160e-01,-1.09628266e+00],
 [ 1.76352472e+00, 6.30374314e-01,-1.10143850e+00],
 ...,
 [ 1.41324747e+03, 6.25850883e-01,-1.10596193e+00],
 [ 2.15869822e+03, 6.25849468e-01,-1.10596335e+00],
 [ 3.37738228e+03, 6.25848500e-01,-1.10596432e+00]]"
0.04	0.21941038005869043	-1.1069967132522325	0.626297211421194	"[[ 3.79088461e-01, 6.69953827e-01,-1.06334010e+00],
 [ 1.02448769e+00, 6.36838595e-01,-1.09645533e+00],
 [ 1.67188136e+00, 6.31198357e-01,-1.10209557e+00],
 ...,
 [ 1.33770809e+03, 6.26301542e-01,-1.10699238e+00],
 [ 2.04331269e+03, 6.26300047e-01,-1.10699388e+00],
 [ 3.19685511e+03, 6.26299024e-01,-1.10699490e+00]]"
0.04	0.20702006863105057	-1.1078728253932046	0.6266855499945306	"[[ 3.60283783e-01, 6.72713556e-01,-1.06184482e+00],
 [ 9.69879047e-01, 6.38213104e-01,-1.09634527e+00],
 [ 1.58028082e+00, 6.32021156e-01,-1.10253722e+00],
 ...,
 [ 1.26216871e+03, 6.26690141e-01,-1.10786823e+00],
 [ 1.92792715e+03, 6.26688556e-01,-1.10786982e+00],
 [ 3.01632794e+03, 6.26687471e-01,-1.10787090e+00]]"
0.04	0.1946297572034107	-1.1086101173797678	0.6270178346990414	"[[ 3.41336169e-01, 6.75552778e-01,-1.06007517e+00],
 [ 9.15316878e-01, 6.39685216e-01,-1.09594274e+00],
 [ 1.48873064e+00, 6.32863217e-01,-1.10276474e+00],
 ...,
 [ 1.18662933e+03, 6.27022719e-01,-1.10860523e+00],
 [ 1.81254161e+03, 6.27021032e-01,-1.10860692e+00],
 [ 2.83580077e+03, 6.27019879e-01,-1.10860807e+00]]"
0.04	0.18223944577577095	-1.1092244360069932	0.6272999676682387	"[[ 3.22221263e-01, 6.78479983e-01,-1.05804442e+00],
 [ 8.60801692e-01, 6.41292404e-01,-1.09523200e+00],
 [ 1.39723979e+00, 6.33749372e-01,-1.10277503e+00],
 ...,
 [ 1.11108995e+03, 6.27305186e-01,-1.10921922e+00],
 [ 1.69715607e+03, 6.27303384e-01,-1.10922102e+00],
 [ 2.65527360e+03, 6.27302151e-01,-1.10922225e+00]]"
0.04	0.1698491343481311	-1.1097312677635212	0.6275375780488355	"[[ 3.02911072e-01, 6.81501139e-01,-1.05576771e+00],
 [ 8.06331452e-01, 6.43079540e-01,-1.09418931e+00],
 [ 1.30581885e+00, 6.34710312e-01,-1.10255853e+00],
 ...,
 [ 1.03555057e+03, 6.27543178e-01,-1.10972567e+00],
 [ 1.58177053e+03, 6.27541244e-01,-1.10972760e+00],
 [ 2.47474643e+03, 6.27539921e-01,-1.10972892e+00]]"
0.04	0.1574588229204912	-1.1101452262478242	0.6277358676162916	"[[ 2.83373645e-01, 6.84618614e-01,-1.05326248e+00],
 [ 7.51899827e-01, 6.45100752e-01,-1.09278034e+00],
 [ 1.21448009e+00, 6.35784842e-01,-1.10209625e+00],
 ...,
 [ 9.60011188e+02, 6.27741909e-01,-1.11013918e+00],
 [ 1.46638499e+03, 6.27739823e-01,-1.11014127e+00],
 [ 2.29421926e+03, 6.27738396e-01,-1.11014270e+00]]"
0.04	0.14506851149285135	-1.110479546768924	0.6278994665728329	"[[ 2.63572840e-01, 6.87829841e-01,-1.05054917e+00],
 [ 6.97493441e-01, 6.47421750e-01,-1.09095726e+00],
 [ 1.12323730e+00, 6.37023256e-01,-1.10135576e+00],
 ...,
 [ 8.84471807e+02, 6.27906025e-01,-1.11047299e+00],
 [ 1.35099945e+03, 6.27903760e-01,-1.11047525e+00],
 [ 2.11369209e+03, 6.27902211e-01,-1.11047680e+00]]"
0.04	0.13267820006521158	-1.1107456868842955	0.6280323366105036	"[[ 2.43468301e-01, 6.91125693e-01,-1.04765233e+00],
 [ 6.43087522e-01, 6.50122682e-01,-1.08865534e+00],
 [ 1.03210505e+00, 6.38492423e-01,-1.10028560e+00],
 ...,
 [ 8.08932426e+02, 6.28039509e-01,-1.11073851e+00],
 [ 1.23561391e+03, 6.28037032e-01,-1.11074099e+00],
 [ 1.93316493e+03, 6.28035338e-01,-1.11074269e+00]]"
0.04	0.12028788863757173	-1.1109531592916182	0.6281377689431239	"[[ 2.23015784e-01, 6.94488574e-01,-1.04460235e+00],
 [ 5.88639051e-01, 6.53301430e-01,-1.08578950e+00],
 [ 9.41096658e-01, 6.40283511e-01,-1.09880742e+00],
 ...,
 [ 7.33393046e+02, 6.28145681e-01,-1.11094525e+00],
 [ 1.12022838e+03, 6.28142949e-01,-1.11094798e+00],
 [ 1.75263776e+03, 6.28141080e-01,-1.11094985e+00]]"
0.04	0.10789757720993184	-1.1111097197402338	0.6282185236569232	"[[ 2.02168078e-01, 6.97890247e-01,-1.04143800e+00],
 [ 5.34075936e-01, 6.57076922e-01,-1.08225132e+00],
 [ 8.50219444e-01, 6.42523705e-01,-1.09680454e+00],
 ...,
 [ 6.57853665e+02, 6.28227345e-01,-1.11110090e+00],
 [ 1.00484284e+03, 6.28224299e-01,-1.11110394e+00],
 [ 1.57211059e+03, 6.28222215e-01,-1.11110603e+00]]"
0.04	0.0955072657822921	-1.1112219668403804	0.6282771309111971	"[[ 1.80876849e-01, 7.01289458e-01,-1.03820964e+00],
 [ 4.79279992e-01, 6.61591272e-01,-1.07790783e+00],
 [ 7.59464286e-01, 6.45393817e-01,-1.09410528e+00],
 ...,
 [ 5.82314284e+02, 6.28287098e-01,-1.11121200e+00],
 [ 8.89457299e+02, 6.28283656e-01,-1.11121544e+00],
 [ 1.39158342e+03, 6.28281301e-01,-1.11121780e+00]]"
0.04	0.08311695435465223	-1.1112962627718401	0.6283163146865912	"[[ 1.59095888e-01, 7.04629509e-01,-1.03498307e+00],
 [ 4.24060338e-01, 6.67007811e-01,-1.07260477e+00],
 [ 6.68782989e-01, 6.49154070e-01,-1.09045851e+00],
 ...,
 [ 5.06774903e+02, 6.28327768e-01,-1.11128481e+00],
 [ 7.74071760e+02, 6.28323813e-01,-1.11128876e+00],
 [ 1.21105625e+03, 6.28321107e-01,-1.11129147e+00]]"
0.04	0.07072664292701236	-1.1113396767612513	0.6283394109647413	"[[ 1.36786304e-01, 7.07836143e-01,-1.03184295e+00],
 [ 3.68112510e-01, 6.73498325e-01,-1.06618076e+00],
 [ 5.78039708e-01, 6.54179488e-01,-1.08549960e+00],
 ...,
 [ 4.31235523e+02, 6.28352871e-01,-1.11132622e+00],
 [ 6.58686221e+02, 6.28348223e-01,-1.11133087e+00],
 [ 1.03052908e+03, 6.28345043e-01,-1.11133404e+00]]"
0.04	0.058336331499372604	-1.111360470670099	0.6283505611991387	"[[ 1.13924125e-01, 7.10816453e-01,-1.02889458e+00],
 [ 3.10958307e-01, 6.81204691e-01,-1.05850634e+00],
 [ 4.86906906e-01, 6.61000135e-01,-1.07871090e+00],
 ...,
 [ 3.55696142e+02, 6.28366880e-01,-1.11134415e+00],
 [ 5.43300682e+02, 6.28361245e-01,-1.11134979e+00],
 [ 8.50001911e+02, 6.28357390e-01,-1.11135364e+00]]"
0.04	0.045946020071732735	-1.111367596210758	0.6283544104932004	"[[ 9.05102973e-02, 7.13460114e-01,-1.02626189e+00],
 [ 2.51867391e-01, 6.90142648e-01,-1.04957936e+00],
 [ 3.94644153e-01, 6.70315439e-01,-1.06940657e+00],
 ...,
 [ 2.80156761e+02, 6.28375131e-01,-1.11134688e+00],
 [ 4.27915144e+02, 6.28367975e-01,-1.11135403e+00],
 [ 6.69474742e+02, 6.28363080e-01,-1.11135893e+00]]"
0.04	0.033555708644092866	-1.1113689184285793	0.6283551297106957	"[[ 6.65818383e-02, 7.15644697e-01,-1.02407935e+00],
 [ 1.89795924e-01, 6.99982564e-01,-1.03974148e+00],
 [ 2.99643636e-01, 6.82853919e-01,-1.05687013e+00],
 ...,
 [ 2.04617380e+02, 6.28383501e-01,-1.11134055e+00],
 [ 3.12529605e+02, 6.28373703e-01,-1.11135034e+00],
 [ 4.88947573e+02, 6.28367001e-01,-1.11135705e+00]]"
0.04	0.021165397216453097	-1.1113689882164328	0.6283551679072732	"[[ 4.22210768e-02, 7.17247065e-01,-1.02247709e+00],
 [ 1.23512341e-01, 7.09617878e-01,-1.03010628e+00],
 [ 1.98636710e-01, 6.98592083e-01,-1.04113207e+00],
 ...,
 [ 1.29078000e+02, 6.28400150e-01,-1.11132401e+00],
 [ 1.97144066e+02, 6.28384615e-01,-1.11133954e+00],
 [ 3.08420404e+02, 6.28373989e-01,-1.11135017e+00]]"
0.08	1.0	-0.029251968322143423	0.017951836233282514	"[[ 1.47090595e+00, 1.82302893e-02,-2.89735152e-02],
 [ 4.25269545e+00, 1.80446273e-02,-2.91591772e-02],
 [ 7.03449121e+00, 1.80075095e-02,-2.91962951e-02],
 ...,
 [ 5.71306502e+03, 1.79519040e-02,-2.92519006e-02],
 [ 8.72659917e+03, 1.79518806e-02,-2.92519240e-02],
 [ 1.36532104e+04, 1.79518646e-02,-2.92519400e-02]]"
0.08	0.9876276809005607	-0.18413804170531786	0.11282405340900303	"[[ 1.45400259e+00, 1.14613944e-01,-1.82348151e-01],
 [ 4.20110651e+00, 1.13413882e-01,-1.83548213e-01],
 [ 6.94846156e+00, 1.13177586e-01,-1.83784509e-01],
 ...,
 [ 5.64238215e+03, 1.12824484e-01,-1.84137612e-01],
 [ 8.61863189e+03, 1.12824335e-01,-1.84137760e-01],
 [ 1.34842895e+04, 1.12824233e-01,-1.84137862e-01]]"
0.08	0.9752553618011214	-0.25776798643702536	0.1576846593381234	"[[ 1.43710401e+00, 1.60243864e-01,-2.55208782e-01],
 [ 4.14951870e+00, 1.58518583e-01,-2.56934062e-01],
 [ 6.86243234e+00, 1.58183978e-01,-2.57268668e-01],
 ...,
 [ 5.57169927e+03, 1.57685266e-01,-2.57767379e-01],
 [ 8.51066461e+03, 1.57685057e-01,-2.57767589e-01],
 [ 1.33153686e+04, 1.57684913e-01,-2.57767732e-01]]"
0.08	0.9628830427016821	-0.31379749792743095	0.19165062400831148	"[[ 1.42021033e+00, 1.94833557e-01,-3.10614565e-01],
 [ 4.09793208e+00, 1.92676155e-01,-3.12771967e-01],
 [ 6.77640359e+00, 1.92264006e-01,-3.13184116e-01],
 ...,
 [ 5.50101640e+03, 1.91651369e-01,-3.13796753e-01],
 [ 8.40269733e+03, 1.91651112e-01,-3.13797010e-01],
 [ 1.31464477e+04, 1.91650936e-01,-3.13797186e-01]]"
0.08	0.950510723602243	-0.3605288707962842	0.2198362165350399	"[[ 1.40332166e+00, 2.23573285e-01,-3.56791802e-01],
 [ 4.04634670e+00, 2.21026722e-01,-3.59338366e-01],
 [ 6.69037531e+00, 2.20547475e-01,-3.59817612e-01],
 ...,
 [ 5.43033353e+03, 2.19837080e-01,-3.60528007e-01],
 [ 8.29473005e+03, 2.19836782e-01,-3.60528305e-01],
 [ 1.29775268e+04, 2.19836578e-01,-3.60528509e-01]]"
0.08	0.9381384045028037	-0.40122508540631674	0.24425528705766766	"[[ 1.38643811e+00, 2.48506425e-01,-3.96973948e-01],
 [ 3.99476262e+00, 2.45594239e-01,-3.99886133e-01],
 [ 6.60434754e+00, 2.45054306e-01,-4.00426067e-01],
 ...,
 [ 5.35965065e+03, 2.44256257e-01,-4.01224116e-01],
 [ 8.18676277e+03, 2.44255922e-01,-4.01224451e-01],
 [ 1.28086059e+04, 2.44255693e-01,-4.01224680e-01]]"
0.08	0.9257660854033644	-0.4375740155404694	0.26595155678500615	"[[ 1.36955980e+00, 2.70691902e-01,-4.32833670e-01],
 [ 3.94317990e+00, 2.67427642e-01,-4.36097930e-01],
 [ 6.51832029e+00, 2.66831349e-01,-4.36694223e-01],
 ...,
 [ 5.28896778e+03, 2.65952624e-01,-4.37572949e-01],
 [ 8.07879549e+03, 2.65952255e-01,-4.37573317e-01],
 [ 1.26396850e+04, 2.65952003e-01,-4.37573569e-01]]"
0.08	0.9133937663039251	-0.47058480160584093	0.2855502844954661	"[[ 1.35268686e+00, 2.90764095e-01,-4.65370991e-01],
 [ 3.89159861e+00, 2.87155310e-01,-4.68979776e-01],
 [ 6.43229360e+00, 2.86505735e-01,-4.69629351e-01],
 ...,
 [ 5.21828490e+03, 2.85551442e-01,-4.70583644e-01],
 [ 7.97082821e+03, 2.85551042e-01,-4.70584044e-01],
 [ 1.24707642e+04, 2.85550769e-01,-4.70584317e-01]]"
